19	18	0.069852941
19	17	0.069852941
19	16	0.069852941
19	11	0.069852941
19	9	0.069852941
19	8	0.069852941
19	7	0.069852941
19	6	0.069852941
19	10	0.069852941
19	5	0.069852941
20	88	0.5
20	89	0.5
21	54	0.054545455
21	53	0.054545455
21	52	0.054545455
21	25	0.018181818
21	9	0.136363636
21	8	0.136363636
21	7	0.136363636
21	6	0.136363636
21	10	0.136363636
21	5	0.136363636
22	133	0.4375
22	81	0.125
22	80	0.125
22	88	0.3125
23	94	0.008333333
23	46	0.1
23	66	0.025
23	65	0.025
23	64	0.025
23	54	0.05
23	53	0.05
23	52	0.05
23	30	0.1125
23	29	0.1125
23	5	0.125
23	3	0.079166667
23	2	0.079166667
23	1	0.079166667
23	0	0.079166667
24	127	0.133333333
24	62	0.466666667
24	57	0.133333333
24	20	0.133333333
24	26	0.133333333
25	93	0.022222222
25	56	0.066666667
25	89	0.188888889
25	32	0.188888889
25	43	0.044444444
25	3	0.122222222
25	2	0.122222222
25	1	0.122222222
25	0	0.122222222
26	7	0.2
26	6	0.314285714
26	5	0.257142857
26	3	0.057142857
26	2	0.057142857
26	1	0.057142857
26	0	0.057142857
27	98	0.015151515
27	33	0.106060606
27	32	0.106060606
27	31	0.106060606
27	39	0.106060606
27	38	0.106060606
27	37	0.106060606
27	36	0.106060606
27	35	0.106060606
27	34	0.106060606
27	14	0.03030303
28	33	0.045454545
28	32	0.045454545
28	31	0.045454545
28	39	0.045454545
28	38	0.045454545
28	37	0.045454545
28	36	0.045454545
28	35	0.045454545
28	34	0.045454545
28	20	0.272727273
28	26	0.318181818
29	27	0.012820513
29	9	0.121794872
29	8	0.121794872
29	7	0.121794872
29	6	0.121794872
29	10	0.121794872
29	5	0.121794872
29	4	0.051282051
29	3	0.051282051
29	2	0.051282051
29	1	0.051282051
29	0	0.051282051
30	113	0.142857143
30	125	0.047619048
30	69	0.095238095
30	41	0.214285714
30	43	0.214285714
30	7	0.285714286
31	115	0.046130952
31	47	0.00297619
31	46	0.00297619
31	57	0.037202381
31	89	0.03125
31	33	0.0625
31	32	0.0625
31	41	0.0625
31	31	0.0625
31	45	0.00297619
31	39	0.0625
31	38	0.0625
31	37	0.0625
31	30	0.037202381
31	29	0.037202381
31	44	0.00297619
31	36	0.0625
31	35	0.0625
31	43	0.00297619
31	48	0.00297619
31	34	0.0625
31	14	0.043154762
31	9	0.020833333
31	8	0.020833333
31	7	0.020833333
31	6	0.020833333
31	10	0.020833333
31	5	0.020833333
32	97	0.049786629
32	96	0.049786629
32	94	0.049786629
32	93	0.049786629
32	92	0.049786629
32	47	0.00284495
32	46	0.00284495
32	98	0.049786629
32	91	0.049786629
32	83	0.06116643
32	49	0.00284495
32	59	0.038406828
32	33	0.00284495
32	32	0.00284495
32	41	0.00284495
32	31	0.00284495
32	45	0.00284495
32	39	0.00284495
32	38	0.00284495
32	37	0.00284495
32	30	0.00284495
32	29	0.00284495
32	44	0.00284495
32	36	0.00284495
32	35	0.00284495
32	43	0.00284495
32	48	0.00284495
32	42	0.00284495
32	34	0.00284495
32	28	0.034139403
32	21	0.034139403
32	9	0.071123755
32	8	0.071123755
32	7	0.071123755
32	6	0.071123755
32	10	0.071123755
32	5	0.071123755
33	94	0.045454545
33	93	0.045454545
33	92	0.045454545
33	81	0.121212121
33	78	0.121212121
33	51	0.015151515
33	23	0.121212121
33	20	0.121212121
33	12	0.121212121
33	6	0.121212121
33	4	0.121212121
34	76	0.023076923
34	75	0.023076923
34	114	0.023076923
34	74	0.023076923
34	73	0.023076923
34	77	0.023076923
34	72	0.023076923
34	71	0.023076923
34	70	0.023076923
34	69	0.023076923
34	62	0.064102564
34	57	0.064102564
34	50	0.069230769
34	51	0.069230769
34	30	0.03974359
34	29	0.03974359
34	20	0.052564103
34	26	0.052564103
34	22	0.03974359
34	9	0.002564103
34	8	0.002564103
34	7	0.002564103
34	6	0.052564103
34	10	0.002564103
34	5	0.002564103
34	4	0.002564103
34	3	0.052564103
34	2	0.052564103
34	1	0.052564103
34	0	0.052564103
35	47	0.057692308
35	46	0.057692308
35	58	0.102564103
35	45	0.057692308
35	39	0.012820513
35	44	0.057692308
35	43	0.057692308
35	48	0.057692308
35	3	0.134615385
35	2	0.134615385
35	1	0.134615385
35	0	0.134615385
36	76	0.033333333
36	75	0.033333333
36	74	0.033333333
36	73	0.033333333
36	77	0.033333333
36	72	0.033333333
36	71	0.033333333
36	70	0.033333333
36	69	0.033333333
36	66	0.003333333
36	65	0.003333333
36	64	0.003333333
36	54	0.013333333
36	53	0.013333333
36	52	0.013333333
36	33	0.066666667
36	32	0.066666667
36	41	0.05
36	31	0.066666667
36	39	0.066666667
36	38	0.066666667
36	37	0.066666667
36	36	0.066666667
36	35	0.066666667
36	34	0.066666667
37	8	0.333333333
37	7	0.333333333
37	3	0.083333333
37	2	0.083333333
37	1	0.083333333
37	0	0.083333333
38	105	0.071428571
38	102	0.071428571
38	101	0.071428571
38	100	0.071428571
38	99	0.071428571
38	76	0.071428571
38	75	0.071428571
38	74	0.071428571
38	73	0.071428571
38	77	0.071428571
38	72	0.071428571
38	71	0.071428571
38	70	0.071428571
38	69	0.071428571
39	58	0.2
39	27	0.022222222
39	26	0.044444444
39	9	0.122222222
39	8	0.122222222
39	7	0.122222222
39	6	0.122222222
39	10	0.122222222
39	5	0.122222222
40	124	0.004140787
40	123	0.004140787
40	122	0.004140787
40	108	0.01863354
40	107	0.022774327
40	113	0.014492754
40	121	0.004140787
40	62	0.062111801
40	52	0.062111801
40	60	0.062111801
40	59	0.062111801
40	58	0.062111801
40	57	0.062111801
40	56	0.062111801
40	55	0.062111801
40	50	0.062111801
40	51	0.062111801
40	54	0.062111801
40	63	0.062111801
40	53	0.062111801
40	61	0.062111801
40	30	0.028985507
40	29	0.028985507
41	61	0.004761905
41	33	0.028571429
41	32	0.028571429
41	31	0.028571429
41	39	0.028571429
41	38	0.028571429
41	37	0.028571429
41	36	0.028571429
41	35	0.028571429
41	34	0.028571429
41	9	0.064285714
41	8	0.064285714
41	7	0.064285714
41	6	0.064285714
41	10	0.064285714
41	5	0.064285714
41	3	0.088095238
41	2	0.088095238
41	1	0.088095238
41	0	0.088095238
42	93	0.019607843
42	58	0.006535948
42	33	0.08496732
42	32	0.08496732
42	31	0.08496732
42	39	0.08496732
42	38	0.08496732
42	37	0.08496732
42	36	0.08496732
42	35	0.08496732
42	34	0.08496732
42	14	0.029411765
42	12	0.04248366
42	17	0.029411765
42	25	0.013071895
42	11	0.04248366
42	6	0.052287582
43	107	0.4
43	105	0.1
43	111	0.2
43	109	0.3
44	76	0.073593074
44	75	0.073593074
44	97	0.038961039
44	96	0.038961039
44	94	0.038961039
44	93	0.038961039
44	92	0.038961039
44	98	0.038961039
44	91	0.038961039
44	74	0.073593074
44	73	0.073593074
44	77	0.073593074
44	72	0.073593074
44	71	0.073593074
44	70	0.073593074
44	69	0.073593074
44	60	0.019480519
44	58	0.019480519
44	50	0.010822511
44	51	0.010822511
44	38	0.004329004
45	130	0.001503759
45	129	0.001503759
45	128	0.001503759
45	127	0.001503759
45	126	0.001503759
45	47	0.039849624
45	46	0.039849624
45	83	0.006015038
45	68	0.015037594
45	49	0.039849624
45	67	0.015037594
45	66	0.015037594
45	65	0.015037594
45	64	0.015037594
45	54	0.009022556
45	53	0.009022556
45	52	0.009022556
45	33	0.039849624
45	32	0.039849624
45	41	0.039849624
45	31	0.039849624
45	45	0.039849624
45	39	0.039849624
45	38	0.039849624
45	37	0.039849624
45	30	0.039849624
45	29	0.039849624
45	44	0.039849624
45	36	0.039849624
45	35	0.039849624
45	43	0.039849624
45	48	0.039849624
45	42	0.039849624
45	34	0.039849624
45	3	0.021804511
45	2	0.021804511
45	1	0.021804511
45	0	0.021804511
46	60	0.05
46	59	0.05
46	58	0.05
46	57	0.05
46	61	0.05
46	38	0.3
46	2	0.25
46	1	0.2
47	9	0.166666667
47	8	0.166666667
47	7	0.166666667
47	6	0.166666667
47	10	0.166666667
47	5	0.166666667
48	111	0.013071895
48	87	0.006535948
48	33	0.08496732
48	32	0.08496732
48	31	0.08496732
48	39	0.08496732
48	38	0.08496732
48	37	0.08496732
48	36	0.08496732
48	35	0.08496732
48	34	0.08496732
48	9	0.035947712
48	8	0.035947712
48	7	0.035947712
48	6	0.035947712
48	10	0.035947712
48	5	0.035947712
49	9	0.166666667
49	8	0.166666667
49	7	0.166666667
49	6	0.166666667
49	10	0.166666667
49	5	0.166666667
50	83	0.035714286
50	71	0.160714286
50	70	0.160714286
50	20	0.232142857
50	14	0.107142857
50	6	0.232142857
50	4	0.071428571
51	76	0.466666667
51	3	0.133333333
51	2	0.133333333
51	1	0.133333333
51	0	0.133333333
52	97	0.008547009
52	96	0.008547009
52	94	0.008547009
52	93	0.008547009
52	92	0.008547009
52	98	0.008547009
52	91	0.008547009
52	83	0.076923077
52	59	0.042735043
52	50	0.068376068
52	28	0.055555556
52	21	0.055555556
52	9	0.106837607
52	8	0.106837607
52	7	0.106837607
52	6	0.106837607
52	10	0.106837607
52	5	0.106837607
53	94	0.00952381
53	46	0.114285714
53	45	0.104761905
53	14	0.095238095
53	26	0.076190476
53	16	0.076190476
53	25	0.133333333
53	11	0.076190476
53	9	0.033333333
53	8	0.033333333
53	7	0.033333333
53	6	0.123809524
53	10	0.033333333
53	5	0.057142857
54	98	0.095238095
54	41	0.047619048
54	3	0.214285714
54	2	0.214285714
54	1	0.214285714
54	0	0.214285714
55	73	0.5
55	55	0.333333333
55	25	0.166666667
56	47	0.041005291
56	46	0.041005291
56	66	0.002645503
56	33	0.060846561
56	32	0.060846561
56	41	0.029100529
56	31	0.060846561
56	45	0.041005291
56	39	0.060846561
56	38	0.060846561
56	37	0.060846561
56	30	0.01984127
56	29	0.01984127
56	44	0.041005291
56	36	0.060846561
56	35	0.060846561
56	43	0.041005291
56	48	0.041005291
56	34	0.060846561
56	12	0.025132275
56	11	0.025132275
56	9	0.010582011
56	8	0.010582011
56	7	0.010582011
56	6	0.010582011
56	10	0.010582011
56	5	0.031746032
57	76	0.033333333
57	75	0.033333333
57	74	0.033333333
57	73	0.033333333
57	77	0.033333333
57	72	0.033333333
57	71	0.033333333
57	70	0.033333333
57	69	0.033333333
57	32	0.233333333
57	44	0.2
57	6	0.266666667
58	33	0.098484848
58	32	0.098484848
58	31	0.098484848
58	39	0.098484848
58	38	0.098484848
58	37	0.098484848
58	36	0.098484848
58	35	0.098484848
58	34	0.098484848
58	20	0.015151515
58	6	0.098484848
59	58	0.027777778
59	12	0.138888889
59	9	0.138888889
59	8	0.138888889
59	7	0.138888889
59	6	0.138888889
59	10	0.138888889
59	5	0.138888889
60	134	0.03287311
60	133	0.03287311
60	132	0.03287311
60	131	0.03287311
60	76	0.03287311
60	75	0.03287311
60	74	0.03287311
60	73	0.03287311
60	77	0.03287311
60	72	0.03287311
60	71	0.03287311
60	70	0.03287311
60	69	0.03287311
60	68	0.008547009
60	67	0.008547009
60	60	0.001314924
60	58	0.001314924
60	54	0.008547009
60	53	0.008547009
60	52	0.008547009
60	33	0.03287311
60	32	0.03287311
60	31	0.03287311
60	39	0.03287311
60	38	0.03287311
60	37	0.03287311
60	36	0.03287311
60	35	0.03287311
60	34	0.03287311
60	13	0.008547009
60	12	0.008547009
60	18	0.008547009
60	11	0.008547009
60	9	0.03287311
60	8	0.03287311
60	7	0.03287311
60	6	0.03287311
60	10	0.03287311
60	5	0.03287311
61	76	0.01984127
61	75	0.01984127
61	74	0.01984127
61	73	0.01984127
61	77	0.01984127
61	72	0.01984127
61	71	0.01984127
61	70	0.01984127
61	69	0.01984127
61	54	0.002645503
61	53	0.002645503
61	52	0.002645503
61	33	0.052910053
61	32	0.052910053
61	41	0.01984127
61	31	0.052910053
61	39	0.052910053
61	38	0.052910053
61	37	0.052910053
61	36	0.052910053
61	35	0.052910053
61	34	0.052910053
61	9	0.052910053
61	8	0.052910053
61	7	0.052910053
61	6	0.052910053
61	10	0.052910053
61	5	0.052910053
62	120	0.015151515
62	111	0.098484848
62	33	0.098484848
62	32	0.098484848
62	31	0.098484848
62	39	0.098484848
62	38	0.098484848
62	37	0.098484848
62	36	0.098484848
62	35	0.098484848
62	34	0.098484848
63	124	0.088888889
63	117	0.177777778
63	130	0.2
63	102	0.066666667
63	101	0.044444444
63	113	0.155555556
63	112	0.133333333
63	111	0.111111111
63	74	0.022222222
64	57	0.035714286
64	9	0.160714286
64	8	0.160714286
64	7	0.160714286
64	6	0.160714286
64	10	0.160714286
64	5	0.160714286
65	36	0.066666667
65	3	0.233333333
65	2	0.233333333
65	1	0.233333333
65	0	0.233333333
66	9	0.166666667
66	8	0.166666667
66	7	0.166666667
66	6	0.166666667
66	10	0.166666667
66	5	0.166666667
67	47	0.1
67	72	0.125
67	68	0.070833333
67	67	0.070833333
67	66	0.070833333
67	65	0.070833333
67	64	0.070833333
67	56	0.1125
67	50	0.1125
67	27	0.070833333
67	12	0.029166667
67	22	0.029166667
67	3	0.041666667
67	2	0.008333333
67	1	0.008333333
67	0	0.008333333
68	116	0.074404762
68	130	0.074404762
68	129	0.074404762
68	128	0.074404762
68	127	0.074404762
68	126	0.074404762
68	97	0.005952381
68	96	0.005952381
68	94	0.005952381
68	93	0.005952381
68	92	0.005952381
68	98	0.005952381
68	91	0.005952381
68	90	0.098214286
68	68	0.041666667
68	67	0.041666667
68	66	0.041666667
68	65	0.041666667
68	64	0.041666667
68	63	0.107142857
68	48	0.098214286
69	47	0.033333333
69	46	0.033333333
69	49	0.033333333
69	33	0.033333333
69	32	0.033333333
69	41	0.033333333
69	31	0.033333333
69	45	0.033333333
69	39	0.033333333
69	38	0.033333333
69	37	0.033333333
69	30	0.033333333
69	29	0.033333333
69	44	0.033333333
69	36	0.033333333
69	35	0.033333333
69	43	0.033333333
69	48	0.033333333
69	42	0.033333333
69	34	0.033333333
69	9	0.033333333
69	8	0.033333333
69	7	0.033333333
69	6	0.033333333
69	10	0.033333333
69	5	0.033333333
69	3	0.033333333
69	2	0.033333333
69	1	0.033333333
69	0	0.033333333
70	120	0.061728395
70	119	0.061728395
70	118	0.061728395
70	117	0.061728395
70	132	0.004938272
70	97	0.004938272
70	96	0.004938272
70	94	0.004938272
70	93	0.004938272
70	92	0.004938272
70	47	0.004938272
70	46	0.004938272
70	98	0.004938272
70	91	0.004938272
70	73	0.101234568
70	68	0.061728395
70	67	0.061728395
70	66	0.061728395
70	65	0.061728395
70	64	0.061728395
70	57	0.091358025
70	45	0.004938272
70	30	0.091358025
70	29	0.091358025
70	44	0.004938272
70	43	0.004938272
70	48	0.004938272
71	47	0.009049774
71	46	0.009049774
71	33	0.085972851
71	32	0.085972851
71	31	0.085972851
71	45	0.009049774
71	39	0.085972851
71	38	0.085972851
71	37	0.085972851
71	30	0.085972851
71	29	0.085972851
71	44	0.009049774
71	36	0.085972851
71	35	0.085972851
71	43	0.009049774
71	48	0.009049774
71	34	0.085972851
72	31	1
73	60	0.065743945
73	59	0.065743945
73	58	0.065743945
73	57	0.065743945
73	50	0.006920415
73	51	0.006920415
73	61	0.065743945
73	33	0.065743945
73	32	0.065743945
73	31	0.065743945
73	39	0.065743945
73	38	0.065743945
73	37	0.065743945
73	36	0.065743945
73	35	0.065743945
73	34	0.065743945
73	22	0.065743945
74	126	0.166666667
74	136	0.166666667
74	135	0.166666667
74	133	0.166666667
74	114	0.166666667
74	88	0.166666667
75	62	1
76	54	0.333333333
76	53	0.333333333
76	14	0.333333333
77	120	0.041005291
77	119	0.041005291
77	118	0.041005291
77	117	0.041005291
77	115	0.052910053
77	102	0.041005291
77	101	0.041005291
77	100	0.041005291
77	99	0.041005291
77	111	0.055555556
77	110	0.005291005
77	133	0.002645503
77	76	0.018518519
77	75	0.018518519
77	79	0.058201058
77	74	0.018518519
77	73	0.018518519
77	77	0.018518519
77	72	0.018518519
77	71	0.018518519
77	70	0.018518519
77	69	0.018518519
77	68	0.066137566
77	67	0.066137566
77	66	0.066137566
77	65	0.066137566
77	64	0.066137566
78	124	0.027777778
78	123	0.027777778
78	122	0.222222222
78	121	0.027777778
78	69	0.194444444
78	3	0.125
78	2	0.125
78	1	0.125
78	0	0.125
